round,mean_cooperation,std_cooperation,min_cooperation,max_cooperation,mean_payoff,std_payoff
44,0.4719380249108654,0.033918459862729344,0.4012345679012346,0.5502958579881657,8.51553447722634,0.3441248238081422
45,0.47680549408205586,0.04133239841423607,0.4074074074074074,0.6196319018404908,8.617694420421882,0.27857582687854626
46,0.47601086880080695,0.03666254013316606,0.4253731343283582,0.5644171779141104,8.647860438083454,0.3067801393106373
47,0.4798703335574158,0.03738382756564955,0.424390243902439,0.5833333333333334,8.651192111466296,0.351854773613406
48,0.4738352105792076,0.034608553315652664,0.4146341463414634,0.5388888888888889,8.610638302522485,0.32165248842022703
49,0.47573052141589306,0.03363348818503761,0.4146341463414634,0.5418502202643172,8.62640308518159,0.31142561764723237
50,0.4736437408253094,0.031894211658744814,0.40298507462686567,0.5374449339207048,8.629270342567802,0.3210138226112978
51,0.471762674857564,0.03495679440384742,0.40930232558139534,0.5443786982248521,8.593740989140667,0.33350969978292144
52,0.4762575810660545,0.03892051316989254,0.4046511627906977,0.5644444444444444,8.582737094464274,0.27267090380595477
53,0.47573925023503083,0.03722689712823494,0.41729323308270677,0.5621301775147929,8.628250773761073,0.33520030597265293
54,0.47652582863071696,0.03526045608059653,0.4329501915708812,0.5562130177514792,8.587740484888633,0.29773557880898394
55,0.47298977416808785,0.033484059654152146,0.42803030303030304,0.5555555555555556,8.5342837922946,0.2588664395935801
56,0.47823805989004153,0.030467018040228087,0.417910447761194,0.5443786982248521,8.57160350955121,0.3332593343472811
57,0.4845827257061325,0.029151690713028287,0.43209876543209874,0.5511111111111111,8.622264612153135,0.31142716150235433
58,0.4809285788344976,0.03549331270346212,0.4074074074074074,0.5506607929515418,8.613605578230148,0.3189111251422131
59,0.48136926910677197,0.03084870372564343,0.4268292682926829,0.537117903930131,8.610649799811375,0.3120467296388426
60,0.4764585891690922,0.03262810085269705,0.3922413793103448,0.5466666666666666,8.584318500025454,0.38998083424347924
61,0.4754594546101586,0.02437437952042481,0.4267241379310345,0.52,8.574585380088427,0.3320667568509819
62,0.4707413014637343,0.031937821880475344,0.3793103448275862,0.5217391304347826,8.529237423164657,0.42703516916484185
63,0.46676570941626144,0.02372010066736116,0.4074074074074074,0.5,8.539191431489751,0.303250547987346
64,0.4711654202143507,0.02966051104941155,0.40948275862068967,0.5277777777777778,8.505132635605996,0.33961561080752867
65,0.47430554085880156,0.030471170882051004,0.4015151515151515,0.5231481481481481,8.571539605789873,0.3280994038310516
66,0.476387968563257,0.03368239185034946,0.3992248062015504,0.5434782608695652,8.637133854619476,0.35333768807415467
67,0.4738962038990617,0.02676556024495952,0.4268292682926829,0.5222672064777328,8.660493731699422,0.3027901853351588
68,0.47929889853619945,0.0411874806767212,0.38461538461538464,0.5398773006134969,8.72705940418527,0.38585827778542464
69,0.4822842780213133,0.046392454499522305,0.3668639053254438,0.5546558704453441,8.740131384639774,0.4111416240772167
70,0.48054852904840534,0.04985636655862365,0.378698224852071,0.558282208588957,8.633451704694112,0.48699649721923366
71,0.48318096105814407,0.04631631653500678,0.39015151515151514,0.5828220858895705,8.663756572736409,0.3817435796162625
72,0.472690978558495,0.04065819311694036,0.375,0.5617283950617284,8.538505851476048,0.39168798541090477
73,0.4828755296705729,0.03693021917188009,0.36742424242424243,0.5443548387096774,8.618794168958734,0.32904699256647046
74,0.4825785328959278,0.03649746585208534,0.3939393939393939,0.5387931034482759,8.578745340882627,0.3904904473243013
75,0.48280959882775965,0.032269838619651464,0.3977272727272727,0.5411764705882353,8.523644815390737,0.38259707222743755
76,0.4802878007429642,0.043832501945998914,0.3905109489051095,0.5766871165644172,8.551210406337875,0.41413330208265164
77,0.4829497055665298,0.04385446589411072,0.3978102189781022,0.588957055214724,8.570881132023077,0.36901368724372735
78,0.47957765279035375,0.04666045581031196,0.39416058394160586,0.5644171779141104,8.512372814472451,0.3705036671462456
79,0.47155978862220194,0.0488983813080793,0.3597560975609756,0.5705521472392638,8.453055130232418,0.4140255621176274
80,0.47227658541343676,0.04256774139441803,0.4015151515151515,0.5622895622895623,8.505307145575015,0.4064733869761981
81,0.4729172726558702,0.03971361742090039,0.4104803493449782,0.5757575757575758,8.527995004994285,0.35105887714949546
82,0.46887738142461044,0.04175251783976099,0.4008097165991903,0.5488215488215489,8.516739281483753,0.32747076489513965
83,0.4645156039960749,0.03661348394150432,0.4008810572687225,0.5488215488215489,8.479121866061739,0.39674928618203825
84,0.45922445214414037,0.037263306500184286,0.384180790960452,0.5416666666666666,8.449988403607927,0.39275133575070736
85,0.4636391625174018,0.03212758976410917,0.3898305084745763,0.5324074074074074,8.516600050321792,0.27817053852708096
86,0.4608915047843873,0.03609204072317044,0.39097744360902253,0.5462962962962963,8.453929594336692,0.2655244141789955
87,0.4657332235608957,0.034536283036097765,0.38721804511278196,0.5218855218855218,8.472994012699493,0.30687247834487646
88,0.47034981189091835,0.03298400756232138,0.3964757709251101,0.5333333333333333,8.580274213277939,0.2940957432921567
89,0.46653666684749023,0.03575698604837491,0.4008810572687225,0.5679012345679012,8.561139439265816,0.3874030683565574
90,0.45616265051929594,0.03574650893893933,0.40969162995594716,0.5509259259259259,8.471707809181899,0.3000707521088756
91,0.464594423683643,0.03830761964725841,0.3946360153256705,0.5447761194029851,8.514031513062205,0.3432503879282724
92,0.46335158859143727,0.03390987728438971,0.41295546558704455,0.5324074074074074,8.533494210105097,0.3339110227363587
93,0.46453765691194143,0.03948486400598564,0.3876651982378855,0.5370370370370371,8.495603865153372,0.42883554055418244
94,0.46811267812261664,0.03680838113593288,0.4057971014492754,0.5648148148148148,8.522925815948453,0.37883949733024425
95,0.46539122946529415,0.03971176461938049,0.3905325443786982,0.5787037037037037,8.45483084212495,0.4165062491157698
96,0.4676631223785004,0.04308642727531306,0.37209302325581395,0.5447761194029851,8.47140198832774,0.37949919146088057
97,0.4727273380130529,0.049876241719261916,0.34911242603550297,0.5509259259259259,8.435793006306515,0.4522750041099216
98,0.4702924297885171,0.0428085363788318,0.4,0.551094890510949,8.479031472219573,0.3654315230907683
99,0.47197263601938366,0.04482031849611357,0.39634146341463417,0.5740740740740741,8.49869609689072,0.41631735984750784
100,0.4718177184720167,0.04670754870320745,0.38666666666666666,0.6157407407407407,8.476936094376772,0.46015063409260365
101,0.4618563621895269,0.04142340014586621,0.39849624060150374,0.5648148148148148,8.409850186159012,0.4033644772155739
102,0.46728949281283927,0.05286222297899431,0.37218045112781956,0.6064814814814815,8.418630015426194,0.48703389845204814
103,0.476207564526189,0.05178108978336742,0.39015151515151514,0.5833333333333334,8.520710641552665,0.5495182758222775
104,0.4759791907972879,0.04980280488752707,0.39111111111111113,0.5787037037037037,8.509296334312147,0.49119838633674634
105,0.47563438548656906,0.04816447509519161,0.38461538461538464,0.5676855895196506,8.562740067738957,0.4858721970248649
106,0.4713895555156914,0.04734875522285541,0.37333333333333335,0.5676855895196506,8.512553189776277,0.4593799177113353
107,0.47757882455283024,0.03811225637568877,0.40444444444444444,0.5644171779141104,8.590367936725624,0.4476507858523805
108,0.4760940356186617,0.03885193810911757,0.37333333333333335,0.5604838709677419,8.535440716212232,0.4321696253198317
109,0.4693683820608034,0.03169551708366379,0.40487804878048783,0.5483870967741935,8.576769522389275,0.32980085140403487
110,0.4717247411084221,0.03291229813033419,0.4146341463414634,0.5443548387096774,8.572900282402744,0.34441046627926497
111,0.472550819920384,0.0343759292133524,0.4067796610169492,0.5340501792114696,8.592909610475298,0.30645375517434437
112,0.47343319245006016,0.040240894625086135,0.3898305084745763,0.5353535353535354,8.575434022080561,0.3639235391491911
113,0.4771893827113011,0.04326967840779855,0.37777777777777777,0.5589225589225589,8.625157604666759,0.3743001899125498
114,0.4769133906067589,0.0377790074629627,0.3952380952380952,0.5545851528384279,8.534941368865384,0.30627081531220046
115,0.4802069843876461,0.039908806007541923,0.3922413793103448,0.5420875420875421,8.56354840324065,0.32856329240795906
116,0.4784144140556849,0.036436552333033646,0.40476190476190477,0.5353535353535354,8.6306093093665,0.3187552371130516
117,0.47963266385489967,0.03878535803045194,0.38362068965517243,0.556390977443609,8.605016879487463,0.34257191879920607
118,0.4744421754293092,0.03824407421097726,0.3922413793103448,0.5634328358208955,8.55529027167314,0.3593915531374284
119,0.4733761553414464,0.042799524205473796,0.3952380952380952,0.5708955223880597,8.547667394148824,0.38652457823766
120,0.473222090545611,0.040498421635967306,0.4052863436123348,0.569023569023569,8.576000591394525,0.3943388509942165
121,0.47319709861170595,0.04151174743703799,0.3898305084745763,0.5671641791044776,8.6045918989172,0.39422879483291307
122,0.4825846109457513,0.04617649757776534,0.39634146341463417,0.5959595959595959,8.602136806747984,0.3670842937951362
123,0.4846079466103857,0.04234260218057415,0.41904761904761906,0.5970149253731343,8.652743414856761,0.31739114274099434
124,0.47613454264078775,0.03519436289129948,0.4166666666666667,0.5522388059701493,8.618717104663457,0.24533052420307735
125,0.46939832905539547,0.030786713465095684,0.41420118343195267,0.5261194029850746,8.542762355219258,0.2978607114902452
