eta_s,delta_pi,run_id,internal_cooperation,std_between_communities,mean_payoff
0.8,0.35,6,0.26464072337199546,0.04876327362039362,2.6510393372229983
0.8,0.35,9,0.27610018012096704,0.05339618460989993,2.7673464035640514
0.8,0.35,7,0.2691908087026961,0.05264999496392199,2.705730675956935
0.8,0.55,5,0.16457882218297917,0.04341434426535816,1.745461293626356
0.8,0.35,10,0.2629446125944236,0.0508155605088672,2.625081273462144
0.8,0.55,0,0.1616968584767309,0.043572073822334315,1.7138386356713822
0.8,0.55,1,0.1553737691814428,0.04173098542170588,1.658749785711886
0.8,0.55,2,0.16419303919867903,0.04280618693896195,1.7414903324427982
0.8,0.55,3,0.15931073868285373,0.03923848404191013,1.7038792896856045
0.8,0.55,4,0.15524761698618708,0.03791646387820894,1.6578686115451529
0.8,0.55,8,0.14912722421264568,0.040591759251398435,1.6049568519282713
0.8,0.55,9,0.16128813231138966,0.03973589972178653,1.7247708199853122
0.8,0.55,7,0.1527424313403328,0.03570980173611401,1.6343419220434035
0.8,0.55,6,0.15657219391097738,0.04059590726592301,1.6748656684670562
0.8,0.55,10,0.1547542844178686,0.039488388542906025,1.6531498611100852
0.8,0.8,0,0.06927161841206333,0.0330299404608829,0.7801038716582523
0.8,0.8,5,0.07212336790493191,0.025028705675324232,0.8034187058136836
0.8,0.8,1,0.0685315720987141,0.026176070895225365,0.7692467670534134
0.8,0.8,2,0.06384227146569865,0.021121733273315266,0.7195957837658584
0.8,0.8,4,0.07124167544384691,0.026327053243419104,0.7976278929907089
0.8,0.8,3,0.0718461543420657,0.02746317535939164,0.8075997234621323
0.8,0.8,8,0.06926360765460135,0.027455552710868407,0.7733765087889267
0.8,0.8,6,0.06900601027996267,0.025697582247115616,0.7751749943265216
0.8,0.8,9,0.07182757702203123,0.031216815250408734,0.7923290606672521
0.8,0.8,7,0.06539964534980035,0.028661454166018337,0.7351490491021583
0.8,1.0,0,0.02918513621020156,0.016342884062161323,0.3317699721077531
0.8,1.0,1,0.03585108993482166,0.021466909675478544,0.4072588980890029
0.8,0.8,10,0.0710255206270094,0.02911717814031235,0.794236186232249
0.8,1.0,5,0.03649435722127519,0.02163767215386196,0.4177719249728477
0.8,1.0,2,0.032611729832327074,0.018131618836989778,0.37646984473414746
0.8,1.0,3,0.032686262648251585,0.021452683141394674,0.3755980427813951
0.8,1.0,4,0.037501734758443275,0.028094406851145115,0.4265936924437726
0.8,1.0,8,0.03336458322418373,0.019703369153256566,0.38430139632921767
0.8,1.0,9,0.03868257630106118,0.024685316417997538,0.4407628148098628
0.8,1.0,7,0.03491574946715418,0.02501489659150046,0.40438104735844776
0.8,1.0,6,0.03341351767650661,0.018453018012403205,0.3787109408628622
1.0,0.0,0,0.47607995650887475,0.05077174863982682,4.273385867597782
1.0,0.0,1,0.4798767181530497,0.04866079759824752,4.31035023917561
1.0,0.0,5,0.47238139583609245,0.05471500944323651,4.258043594651188
1.0,0.0,2,0.47577331330835554,0.04384491874981347,4.298387998603888
1.0,0.0,3,0.4771484020840985,0.05237079310780915,4.290198140793804
1.0,0.0,4,0.476790422502784,0.0565326413954842,4.2804563585624384
0.8,1.0,10,0.0350825861850729,0.022890385701527398,0.4001050460784558
1.0,0.0,9,0.47843845044293565,0.04921845912353195,4.289465622831605
1.0,0.0,8,0.4739486250591581,0.04863324840335856,4.266317791818061
1.0,0.0,6,0.4728794059991882,0.047725451634263054,4.272054132047063
1.0,0.0,7,0.47454569635477234,0.050738360627798434,4.296595519256825
1.0,0.02,0,0.4589108353590202,0.0455611936294434,4.165931397356279
1.0,0.02,1,0.4647358831599533,0.05174105623898982,4.219067187829542
1.0,0.0,10,0.48126301868068205,0.049205081666731966,4.324401083165492
1.0,0.02,2,0.46312330971210325,0.05157037000587235,4.210172969840404
1.0,0.02,5,0.4665159156463561,0.04876396632214138,4.249781858727569
1.0,0.02,3,0.467502756375013,0.05746027520906096,4.19799375976713
1.0,0.02,4,0.46486471814453295,0.059960295650379886,4.203196616076399
1.0,0.02,8,0.4593859543473021,0.05469219006131053,4.166389941481776
1.0,0.02,7,0.4662137674643336,0.05341290404958705,4.2328868148038215
1.0,0.02,9,0.46157505065115456,0.05323513209898178,4.166795482178679
1.0,0.02,6,0.46370021801641104,0.05224536118092282,4.199661035681039
1.0,0.05,0,0.4470978448287579,0.06186433903090636,4.083044094135489
1.0,0.02,10,0.46907302725351935,0.04821948653771335,4.250936850275197
1.0,0.05,5,0.4600652097538891,0.054625577528729985,4.177750787894414
1.0,0.05,1,0.44474497405155056,0.05540294990185885,4.0508644764514825
1.0,0.05,3,0.44547188405513616,0.04796354980350718,4.084960711389886
1.0,0.05,2,0.46113931319949686,0.05050401196955744,4.1848687360419135
1.0,0.05,4,0.4559088481133275,0.046825726943955294,4.167002017839584
1.0,0.05,8,0.4570074302858101,0.05160570756304316,4.160073651623791
1.0,0.05,9,0.44963935303440905,0.044741168737007384,4.108975986077657
1.0,0.05,6,0.4575741133619447,0.04746131512763519,4.165368621243248
1.0,0.05,7,0.4462082441115974,0.04953157272356698,4.104964421649966
1.0,0.1,0,0.43046158160902065,0.052149174629815866,3.989516812003288
1.0,0.1,5,0.4411401418344741,0.05567348126731478,4.0481705910252614
1.0,0.1,1,0.4312477817618243,0.05430088648984598,3.982294522342881
1.0,0.05,10,0.459159309716008,0.04320482824152991,4.176988958572339
1.0,0.1,2,0.4296497186292399,0.057496786073799676,3.9593053861805405
1.0,0.1,3,0.4175836189167793,0.053720605155481535,3.901359443022959
1.0,0.1,4,0.4281059725324101,0.05946973948018309,3.968552550175687
1.0,0.1,8,0.4290098888676851,0.05930856783733994,3.9745047782118093
1.0,0.1,9,0.44201129893930485,0.04841089135274635,4.070761146109792
1.0,0.1,6,0.4193575862521966,0.048558592515603835,3.9044386569402683
1.0,0.1,7,0.42172650959494296,0.055260729127144526,3.9248413248443286
1.0,0.2,0,0.3775658605123033,0.0454045311994959,3.6133203833400938
1.0,0.2,5,0.3774301199812677,0.05703906962924045,3.5945668888919355
1.0,0.2,1,0.37852450565169954,0.06447192934664595,3.602237012972208
1.0,0.1,10,0.4233894836444959,0.05132083445508869,3.928695281722016
1.0,0.2,2,0.3837718236413157,0.051381005810929324,3.635227400914147
1.0,0.2,3,0.38316071649426997,0.05069536746719209,3.659712816415007
1.0,0.2,4,0.3804614271273072,0.04794290027537315,3.6249929900503246
1.0,0.2,8,0.3736185726811452,0.05041251878702815,3.579517757118729
1.0,0.2,9,0.3796208606627233,0.0548578200556655,3.6010069288936535
1.0,0.2,6,0.37093398559997914,0.0465619306218155,3.5593841807735616
1.0,0.2,7,0.3713017966846916,0.05384008601178922,3.5388936572569207
1.0,0.35,0,0.3072093961112966,0.0552881220056698,3.0313242723074802
1.0,0.35,5,0.2999466872559273,0.05910297426018053,2.976427430243578
1.0,0.35,1,0.29845879102888634,0.04956879368602957,2.9722000242583992
1.0,0.2,10,0.36837851332516425,0.05171529670842659,3.522700728592191
1.0,0.35,2,0.30083550721758245,0.06054913240059706,2.9742711218514586
1.0,0.35,3,0.30486208150109445,0.06023445604191523,3.013245327154694
1.0,0.35,4,0.28747156337909757,0.0483179134045601,2.8736375734325
1.0,0.35,8,0.3026371547786315,0.05094598835388084,3.0030464015438376
1.0,0.35,7,0.29819535333959374,0.05262220893358932,2.9609832137135186
1.0,0.35,9,0.2959587259046852,0.04496873559578654,2.95172037600032
1.0,0.35,6,0.29678569040084235,0.05233905781692974,2.9677717742539445
1.0,0.55,0,0.18635247171217617,0.05048222359942594,1.967694302415956
1.0,0.55,5,0.19946774405333279,0.0489647808381852,2.0870076661016346
1.0,0.35,10,0.29111113179653014,0.044154539052211284,2.9161401702520515
1.0,0.55,1,0.19527819227023152,0.04837254004296579,2.0348830886430957
1.0,0.55,2,0.1954361316403954,0.03752278569591363,2.0524614853129237
1.0,0.55,3,0.19228911812016594,0.04542791909481915,2.0315782764280104
1.0,0.55,4,0.19042197305835074,0.043793491073658875,2.008637002074752
1.0,0.55,8,0.19677466616403816,0.047397744659776045,2.0488853373914573
1.0,0.55,9,0.19605332325325314,0.050799034321932494,2.056420166527206
1.0,0.55,7,0.20020417526299045,0.048314894528762434,2.086545394542236
1.0,0.55,6,0.1960899767872395,0.04103821438446112,2.0568507850226774
1.0,0.8,0,0.08948229901702134,0.030801450602208624,0.988155817272269
1.0,0.8,1,0.09049728759439024,0.03237555204040692,0.9915885892778685
1.0,0.8,5,0.09103942848169984,0.031166914456989128,1.0106908331218003
1.0,0.55,10,0.1900204289970155,0.04651800399124149,1.9937443262348546
1.0,0.8,2,0.08875928495757447,0.03502925579154619,0.9799896321899766
1.0,0.8,3,0.08795082522871274,0.030888514951321704,0.9676399353352607
1.0,0.8,4,0.0918529686675109,0.038098859534541014,1.0113805264222009
1.0,0.8,8,0.08637383281598489,0.03322698669474776,0.949921338006058
1.0,0.8,7,0.08668449847802137,0.030516838945087426,0.9569746504788257
1.0,0.8,6,0.08775554890110981,0.030641739723098856,0.9670296140414927
1.0,0.8,9,0.08776497302720512,0.030538170406952496,0.9735746200984075
1.0,1.0,0,0.038129162324853264,0.019657741537439013,0.42701491201741926
1.0,1.0,5,0.04558155628960517,0.03533834715778441,0.5020701156110936
1.0,1.0,1,0.04149183694937528,0.025273446036007324,0.46245834284431453
1.0,0.8,10,0.08653525286439914,0.03169874605487867,0.9534145078875654
1.0,1.0,2,0.035610702613946964,0.018079153585307636,0.4019497029214301
1.0,1.0,3,0.03917779257108275,0.02703554747668589,0.4452386609203744
1.0,1.0,4,0.04607234034451212,0.024383991720132954,0.5098714195263504
1.0,1.0,9,0.042709813036795635,0.027570429798221822,0.4854309460800759
1.0,1.0,8,0.04143308408362236,0.02277272237526496,0.46631274906460085
1.0,1.0,7,0.040858944469013586,0.0273429783444062,0.455532866155764
1.0,1.0,6,0.04230964365067973,0.02624488638174395,0.4761875652368145
1.0,1.0,10,0.04178070525956896,0.028821252423488642,0.46682881355007255
