run_id,seed,final_mean_cooperation,final_std_cooperation_between_communities,final_mean_payoff,expected_global_cooperation,observed_global_cooperation,num_intercommunity_edges,corr_size_cooperation,corr_degree_cooperation,intercommunity_mutual_coop_rate,mean_external_payoff,mean_b_eff,std_b_eff,corr_climate_cooperation,std_b_base,b,Tin,social_adaptation_rate,epsilon_perception,epsilon_execution,delta_D,delta_pi,rho,num_epochs,rounds_per_epoch,spread,het_b_lo,het_b_hi
1,101000,0.2777394599528432,0.0639186919089947,3.53410303301646,0.3362964303380344,0.35,1151,-0.1035916521036792,0.0286330123175635,0.1164205039096437,9.955,2.8374207856617035,0.688215537599867,-0.1475799849295118,0.5644403545666535,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
4,401000,0.2706392088604333,0.0587020679965364,3.590061003342246,0.3188085891371316,0.38,1155,0.0498301852805952,0.0511446472216293,0.1515151515151515,11.885,2.923392894756235,0.7160768973375488,-0.0148000830938148,0.6153340655678885,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
7,701000,0.2760440011700932,0.0589311928706574,3.6662328592529225,0.314464769845919,0.37,1098,-0.0797375621959887,-0.0090024776796818,0.1247723132969034,10.54,2.922418774327947,0.6963049526291704,-0.020293263578153,0.5746457261855316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
3,301000,0.2722070610671407,0.0628005395274544,3.3261818101080207,0.3403975262684737,0.43,1150,-0.2045469789787502,-0.1682808531111921,0.1730434782608695,12.395,2.673881439565319,0.636530081995881,0.0900042192196706,0.5742681430369957,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
2,201000,0.2734943160110508,0.0688426096557276,3.3032091425953336,0.338407006875575,0.29,1106,0.0087422343692692,0.1379682950110715,0.0831826401446654,8.425,2.6657536296425293,0.6277859973182597,0.1009324311499292,0.601630330145316,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
6,601000,0.2828995298819816,0.0623951205753662,3.625570714873084,0.326110453623663,0.35,1133,-0.1461008061779294,-0.0155403707810482,0.1209179170344219,10.51,2.839536078367064,0.6572570814413692,-0.0834083306478246,0.5743939504550846,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
10,1001000,0.2711062217767563,0.0548520985500921,3.452393698515889,0.2904055981700431,0.3,1170,-0.0878548123174451,0.0578751692467434,0.094017094017094,9.325,2.7843075343777524,0.6447792048511081,0.1261852231682317,0.5335955517362488,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.0,1.5,3.5
5,501000,0.3052832895251829,0.083379340298793,3.2459644102019767,0.3619624627976971,0.3,1134,0.1206988422099078,0.0254561938787654,0.0987654320987654,9.59,2.373517002019725,0.8370645650032907,-0.1022429544994488,0.8370645650032907,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
0,1000,0.282616957203724,0.0754394277077391,3.338654723030163,0.3371219442991935,0.34,1123,0.0645679622074405,0.1295373584574196,0.1006233303650935,10.06,2.6156532855474035,0.7832858098983683,-0.0554887717257059,0.7832858098983683,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
8,801000,0.2876630566987184,0.0858939534858613,3.396615042398249,0.321064046841339,0.35,1097,-0.0190688352199445,0.0167750520897267,0.113035551504102,10.04,2.6611494214717824,0.832114402920534,-0.0040746684895805,0.832114402920534,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
9,901000,0.3121395814656067,0.0853985314208073,3.3301775937164875,0.3416549854071916,0.36,1055,-0.1552757899348936,-0.0443551150191476,0.1393364928909952,10.215,2.4008395941587968,0.8568585003954718,-0.0325508672286341,0.8568585003954718,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
1,101000,0.3020462752782876,0.0783733246358096,3.407405171741245,0.3360967512022261,0.34,1151,-0.0499302656622221,0.0037489499276001,0.100781928757602,9.73,2.5265467309032803,0.8325495229858141,-0.0820344388971346,0.8325495229858141,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
3,301000,0.2916503656054572,0.0904783682621033,3.2440545030769954,0.3665465735526123,0.47,1150,-0.0153210574736691,-0.0722459609095872,0.1973913043478261,13.405,2.4935052814053584,0.8470455109795688,-0.112208752043007,0.8470455109795688,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
7,701000,0.3005619891255096,0.0783793268805917,3.315898928366688,0.3235018737714341,0.36,1098,-0.0671278217007178,0.0562093134950468,0.1256830601092896,10.14,2.4705006065013966,0.8476024461236591,0.0008746872668859,0.8476024461236591,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
4,401000,0.2982186771794463,0.0792740032430877,3.4822747258625144,0.3322915672634242,0.4,1155,0.0166833086486888,-0.1045141864378516,0.1601731601731601,12.445,2.6347120821370704,0.9076177467126356,-0.0258446170446337,0.9076177467126356,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
2,201000,0.3003445537544322,0.0922188873871501,3.343125479625676,0.3226840621900123,0.28,1106,0.086202211028164,0.0269032039728579,0.0804701627486437,8.305,2.526557042495712,0.887404736964341,-0.0134692169291918,0.887404736964341,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
10,1001000,0.3024731310713769,0.0841268391052662,3.3137026216972334,0.3324531190432999,0.36,1170,-0.0483346337601336,-0.0267319455907704,0.1213675213675213,11.03,2.448885501183031,0.787053438810967,0.0029052393108727,0.787053438810967,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
6,601000,0.3033020839312938,0.085028602721806,3.313471315062119,0.3525586406518994,0.36,1133,-0.116293479836111,-0.0110120412652968,0.1306266548984995,10.91,2.4378987281251234,0.8472310769212498,-0.1349708746393683,0.8472310769212498,2.5,800,0.2,0.02,0.01,0.05,0.1,0.0,10,120,1.5,1.05,4.0
5,501000,0.30406656427991974,0.0948519942902127,3.2138278365730573,0.3603168726924768,0.3,1134,0.086384826386484,-0.061428946834301806,0.09347442680776014,9.53,2.395635969112946,0.8457218407741469,-0.22305269318306287,0.8370645650032907,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
9,901000,0.3066122682913164,0.07981270744313149,3.3177214553215952,0.3499058387169296,0.34,1055,0.016846761521110646,-0.0010921191010012496,0.13080568720379146,9.78,2.4417743833179064,0.8713243620989004,0.07600470575246912,0.8568585003954718,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
0,1000,0.28216112346506167,0.08481580591697128,3.3280213199972546,0.31315420448688946,0.28,1123,-0.031073938190212223,-0.07303212342303303,0.06411398040961709,8.385,2.655223341369425,0.7950527527840103,0.05825195347980418,0.7832858098983683,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
8,801000,0.2893424095834727,0.08528529233494782,3.421232350201093,0.3134529182161958,0.33,1097,-0.05516783533756402,0.041172030367513046,0.10209662716499544,9.59,2.6890735332208022,0.8379723233218892,-0.010145970744007743,0.832114402920534,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
1,101000,0.29559325932430425,0.07295923469459005,3.4226002631389743,0.30881160488226184,0.3,1151,-0.005185519729259243,0.07445358758431342,0.08340573414422242,9.045,2.569066148133,0.8490594744981235,-0.09761799389558892,0.8325495229858141,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
4,401000,0.29119862261560486,0.08447572714088399,3.4277857635059505,0.3514206243497066,0.44,1155,0.10019340731427297,-0.014331469734942228,0.19913419913419914,13.36,2.674994875572505,0.9208182217896029,-0.011430828332228388,0.9076177467126356,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
3,301000,0.301383341763043,0.0943662882910638,3.3775841431717577,0.33712654733973507,0.44,1150,-0.19870554742045948,-0.1574135515433707,0.17652173913043478,12.505,2.5337064361385417,0.8624547229137876,-0.032657153475117204,0.8470455109795688,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
2,201000,0.29494060311510345,0.08853921848659739,3.34277513706887,0.3194491933190944,0.29,1106,0.060332629584961044,0.07922683424138904,0.08589511754068715,8.59,2.5540514195277875,0.8934739855897899,0.060114962057762275,0.887404736964341,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
7,701000,0.3005918325050447,0.08719124415379885,3.3545391995013296,0.3238362954850446,0.36,1098,-0.10358722087710416,-0.011037460744851874,0.12750455373406194,10.3,2.5332992229338105,0.8682069661512478,-0.06428315674106264,0.8476024461236591,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
10,1001000,0.30169603403725104,0.0822598225787294,3.3527237977988493,0.3688665171126686,0.36,1170,0.07057417520558783,0.06468498332812192,0.12478632478632479,10.945,2.4861337022136185,0.7985853158890219,-0.08170422554621246,0.787053438810967,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
6,601000,0.2958068868618536,0.07800750746192098,3.286662128777561,0.31478713007400716,0.31,1133,-0.036829091798564015,0.03747384767780271,0.09355692850838482,9.41,2.4900170789944607,0.859579258114501,-0.07332206680166227,0.8472310769212498,2.5,800,0.2,0.02,0.01,0.05,0.1,0.05,10,120,1.5,1.05,4.0
5,501000,0.30688835167620526,0.09104413748635846,3.2573046239628307,0.3690717333326337,0.29,1134,0.15370254633008215,-0.016738461700285492,0.0873015873015873,9.135,2.40717903662385,0.8500016212220196,-0.035417919925805404,0.8370645650032907,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
9,901000,0.2898385195184679,0.07708852619330697,3.221319086985306,0.35687389209194087,0.39,1055,0.05100271007778584,-0.07632831464756358,0.14691943127962084,10.855,2.464682460355966,0.8809404668917913,-0.06916265697207175,0.8568585003954718,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
0,1000,0.2730488012809704,0.07667980721734081,3.3098193292243745,0.3046347922920754,0.32,1123,-0.07139136673526837,-0.021655342195485986,0.08726625111308994,9.28,2.7011958398542926,0.8091977711801973,0.17270404482119134,0.7832858098983683,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
8,801000,0.2910430403489649,0.08585256738803497,3.4637499484802223,0.32220760061492526,0.33,1097,-0.09927285305004974,-0.03092520248510124,0.09845031905195989,9.585,2.71294759356632,0.8460529186162168,-0.13971858489361053,0.832114402920534,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
1,101000,0.29879261025578585,0.0779618599249861,3.4693414224527532,0.33289825170396276,0.33,1151,-0.062082869394431514,-0.027597621400975814,0.09383145091225022,9.51,2.607434098586589,0.8645177828025032,-0.2067710882585593,0.8325495229858141,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
3,301000,0.31455660791059187,0.09185643929769756,3.5641880708251996,0.3158819455458817,0.4,1150,-0.27778456064993345,-0.09952543109777241,0.14608695652173914,11.58,2.592964079566098,0.8834558797491671,0.05423329758035914,0.8470455109795688,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
4,401000,0.2884582484785145,0.08125280075579189,3.511724084689112,0.3163571766717461,0.37,1155,0.016985275079342183,-0.12448661343020752,0.14545454545454545,11.685,2.7441116087745936,0.9450058672207281,-0.057028045723215195,0.9076177467126356,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
7,701000,0.290720389111222,0.09073374245513849,3.341308609042798,0.3089586832566311,0.34,1098,-0.028621794860551032,0.04318095876014231,0.10564663023679417,9.79,2.5896217062334945,0.8841046571117629,-0.06038705414940458,0.8476024461236591,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
10,1001000,0.301736859849275,0.0711847328832558,3.4231213574016532,0.3551422499932451,0.39,1170,0.1431814239001258,0.10333262272536792,0.152991452991453,11.71,2.5343111958593743,0.8138340545131653,0.06951991199393293,0.787053438810967,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
6,601000,0.29881089965081725,0.08405508504328656,3.3301279519407467,0.3346211283835181,0.29,1133,-0.13116029767331494,-0.15233502285650474,0.08120035304501325,8.8,2.527839072175743,0.870468830155898,-0.020738461506616453,0.8472310769212498,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
2,201000,0.29293507660748097,0.07626942961812627,3.3645645818078687,0.3258320986402182,0.3,1106,0.10904679696179063,0.06338101655866456,0.08951175406871609,8.925,2.575204561990991,0.9002467917544409,-0.06253316325032986,0.887404736964341,2.5,800,0.2,0.02,0.01,0.05,0.1,0.1,10,120,1.5,1.05,4.0
5,501000,0.30628494107710763,0.08909878379048673,3.3637956857872666,0.31315903017053853,0.24,1134,0.13467365243694324,-0.011324272533273224,0.06525573192239859,7.84,2.494703185240161,0.8867428459961324,-0.06965075293371824,0.8370645650032907,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
9,901000,0.2948108674618637,0.08340882106850182,3.350481304413172,0.3420060634294773,0.4,1055,0.04516722130756389,0.02130768417455755,0.15829383886255924,11.02,2.567032930276469,0.9255971098657454,-0.08713039592867623,0.8568585003954718,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
8,801000,0.28601782389569236,0.08625748756525872,3.514255659783059,0.314259715128553,0.31,1097,-0.1173690755766054,-0.02843510348154575,0.08477666362807658,9.15,2.77938870495059,0.86474759011957,-0.18076589112458658,0.832114402920534,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
1,101000,0.2906932471812438,0.06851528633003402,3.4926725341833724,0.3025858231814439,0.3,1151,-0.10754606443741949,-0.004958341467540006,0.08340573414422242,9.135,2.6993381769058193,0.9052399017968336,-0.02227678016486678,0.8325495229858141,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
0,1000,0.2825465442496704,0.07244276097862039,3.458710222277067,0.3797786286864515,0.37,1123,-0.047224267947642555,-0.056596169525830124,0.12733748886910062,10.825,2.7143703295968673,0.8146427604811619,0.21279918006725101,0.7832858098983683,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
3,301000,0.29282826350666386,0.07837484344982638,3.4777101813061773,0.31208230763295947,0.41,1150,-0.14409894463958767,-0.06312256851274628,0.15391304347826087,11.925,2.6939771225354705,0.91131038475574,0.03740192732508942,0.8470455109795688,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
4,401000,0.28883261885876865,0.08525486676788435,3.6064553097540233,0.3323926671583296,0.41,1155,0.2411863530697677,0.0030609714593216545,0.17402597402597403,12.42,2.8583907103311685,0.9837699406839437,-0.12302075122738196,0.9076177467126356,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
7,701000,0.29980581093308667,0.0856498921649411,3.5554335735247866,0.312817813847424,0.38,1098,-0.15819498641305094,0.035625489181703024,0.1366120218579235,10.815,2.713156943582716,0.9289055412214722,-0.032987602881943516,0.8476024461236591,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
6,601000,0.28766383575483917,0.07724077484798364,3.3960496509879032,0.3116544754841398,0.33,1133,-0.1470401996511652,-0.052086735174961166,0.11562224183583407,10.12,2.651490867845443,0.9022735711460707,-0.11095818790378713,0.8472310769212498,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
2,201000,0.290003778150003,0.08663908079666746,3.3288270123303034,0.3272340361603968,0.27,1106,0.04652059849707161,0.028258207334783198,0.06419529837251356,8.095,2.6088090636727475,0.9045861330533588,-0.03480172868576422,0.887404736964341,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
10,1001000,0.2956745098030471,0.07229030099828909,3.488180614067165,0.3250342693654485,0.36,1170,-0.11182778610510742,-0.010505164330304424,0.12393162393162394,11.03,2.640032837185598,0.8514100522454069,-0.1479233719290102,0.787053438810967,2.5,800,0.2,0.02,0.01,0.05,0.1,0.2,10,120,1.5,1.05,4.0
5,501000,0.28770103979950024,0.0886974565829436,3.3170558844230955,0.3407554699218353,0.28,1134,0.13163338523940815,0.03269432145823861,0.08112874779541446,8.875,2.6091047605513555,0.9331972897880755,-0.22298926362366894,0.8370645650032907,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
0,1000,0.27566166326834823,0.0603805558309626,3.6579380067617326,0.3116755391111001,0.26,1123,-0.056598927735255496,-0.09709035327671005,0.05520926090828139,7.765,2.9479115074598563,0.8809620109932926,-0.15504886138802856,0.7832858098983683,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
8,801000,0.28374889050702695,0.07730046310074785,3.5112902561911876,0.3321891014369729,0.37,1097,-0.14349181182442233,-0.10394027177794986,0.12579762989972654,10.47,2.831210952962242,0.8868315185935499,0.12306855374672311,0.832114402920534,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
1,101000,0.28552575634997845,0.0796753284251425,3.7163658154015953,0.2727798742659303,0.21,1151,-0.2828922998377607,-0.030907184830685913,0.04083405734144222,6.565,2.961696763496758,1.0114332892296247,-0.027326726922592675,0.8325495229858141,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
9,901000,0.27885252521099907,0.08009934009893237,3.345827278288509,0.32601305336356246,0.33,1055,0.06987388651556155,0.15934684933925608,0.11090047393364928,9.48,2.7129545017077374,0.9698789679059193,-0.08368852704571254,0.8568585003954718,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
3,301000,0.29850159460860287,0.08624014272475876,3.70191745943234,0.3662084347293193,0.47,1150,-0.2748638181177662,-0.0592301394263237,0.20173913043478262,13.265,2.841968202903206,0.9628912583281695,0.035237329533068046,0.8470455109795688,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
4,401000,0.28293876663639284,0.07086352454203235,3.687414415476449,0.3144948117994085,0.37,1155,0.17339018686938898,0.049800368367952645,0.14372294372294372,11.81,2.970020907832634,1.0291066690264936,-0.24749659733649315,0.9076177467126356,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
7,701000,0.28407099457413987,0.08275551025000441,3.697547068399195,0.3200016851697597,0.37,1098,-0.10163726900841524,-0.052059016994072775,0.1384335154826958,10.585,3.005198421602433,1.0360997602669788,0.1049301776463265,0.8476024461236591,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
2,201000,0.2849557366731927,0.07479442390733922,3.5090542044642543,0.32481700342540765,0.28,1106,0.024308879702091744,0.07198168800114466,0.07233273056057866,8.065,2.771376327003296,0.9711975834130505,-0.07019213839421441,0.887404736964341,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
6,601000,0.2894843018245597,0.07632761903403647,3.6219333794512183,0.3408550298715064,0.35,1133,-0.08118348230832026,-0.038925975113176296,0.12268314210061783,10.415,2.863338349696243,0.9717346399164022,-0.0004979949408497449,0.8472310769212498,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
10,1001000,0.2867642183710217,0.06695387430243516,3.6088196237763293,0.32473745142743454,0.32,1170,-0.14980087433594383,-0.0327388855893992,0.10341880341880341,9.905,2.819886508153826,0.9202048447980109,-0.03710055970236619,0.787053438810967,2.5,800,0.2,0.02,0.01,0.05,0.1,0.4,10,120,1.5,1.05,4.0
