community_id,round,cooperation_rate,mean_payoff,run_id
3,7,0.08139534883720931,0.7034883720930233,11
3,8,0.06976744186046512,0.5988372093023255,11
3,9,0.06976744186046512,0.5116279069767442,11
3,10,0.05813953488372093,0.5,11
3,11,0.03488372093023256,0.313953488372093,11
3,12,0.03488372093023256,0.27906976744186046,11
3,13,0.0,0.0,11
3,14,0.023255813953488372,0.19186046511627908,11
3,15,0.011627906976744186,0.10465116279069768,11
3,16,0.011627906976744186,0.10465116279069768,11
3,17,0.011627906976744186,0.0872093023255814,11
3,18,0.011627906976744186,0.0872093023255814,11
3,19,0.03488372093023256,0.27906976744186046,11
3,20,0.011627906976744186,0.10465116279069768,11
3,21,0.011627906976744186,0.10465116279069768,11
3,22,0.011627906976744186,0.10465116279069768,11
3,23,0.0,0.0,11
3,24,0.011627906976744186,0.10465116279069768,11
3,25,0.023255813953488372,0.21511627906976744,11
3,26,0.023255813953488372,0.22674418604651161,11
3,27,0.023255813953488372,0.22674418604651161,11
3,28,0.011627906976744186,0.10465116279069768,11
3,29,0.023255813953488372,0.22674418604651161,11
3,30,0.023255813953488372,0.1744186046511628,11
3,31,0.023255813953488372,0.1744186046511628,11
3,32,0.03488372093023256,0.313953488372093,11
3,33,0.011627906976744186,0.10465116279069768,11
3,34,0.023255813953488372,0.19767441860465115,11
3,35,0.046511627906976744,0.38953488372093026,11
3,36,0.023255813953488372,0.21511627906976744,11
3,37,0.011627906976744186,0.10465116279069768,11
3,38,0.011627906976744186,0.12209302325581395,11
3,39,0.0,0.0,11
3,40,0.023255813953488372,0.22674418604651161,11
3,41,0.03488372093023256,0.36627906976744184,11
3,42,0.011627906976744186,0.10465116279069768,11
3,43,0.011627906976744186,0.10465116279069768,11
3,44,0.03488372093023256,0.27906976744186046,11
3,45,0.03488372093023256,0.3023255813953488,11
3,46,0.023255813953488372,0.20930232558139536,11
3,47,0.023255813953488372,0.22674418604651161,11
3,48,0.011627906976744186,0.12209302325581395,11
3,49,0.023255813953488372,0.20930232558139536,11
3,50,0.011627906976744186,0.10465116279069768,11
3,51,0.0,0.0,11
3,52,0.0,0.0,11
3,53,0.03488372093023256,0.27906976744186046,11
3,54,0.023255813953488372,0.20930232558139536,11
3,55,0.011627906976744186,0.06976744186046512,11
3,56,0.011627906976744186,0.10465116279069768,11
