community_id,round,cooperation_rate,mean_payoff,b
4,91,0.041666666666666664,0.2525,1.01
4,92,0.013888888888888888,0.08416666666666667,1.01
4,93,0.013888888888888888,0.08416666666666667,1.01
4,94,0.0,0.0,1.01
4,95,0.013888888888888888,0.0701388888888889,1.01
4,96,0.0,0.0,1.01
4,97,0.013888888888888888,0.08416666666666667,1.01
4,98,0.013888888888888888,0.08416666666666667,1.01
4,99,0.0,0.0,1.01
4,100,0.0,0.0,1.01
0,0,0.48148148148148145,2.910185185185185,1.05
0,1,0.37037037037037035,2.313888888888889,1.05
0,2,0.3333333333333333,2.1194444444444445,1.05
0,3,0.3148148148148148,1.9055555555555557,1.05
0,4,0.25925925925925924,1.6537037037037035,1.05
0,5,0.2222222222222222,1.346296296296296,1.05
0,6,0.2037037037037037,1.163888888888889,1.05
0,7,0.16666666666666666,0.9861111111111108,1.05
0,8,0.16666666666666666,1.0509259259259258,1.05
0,9,0.09259259259259259,0.563888888888889,1.05
0,10,0.1111111111111111,0.696296296296296,1.05
0,11,0.1111111111111111,0.6555555555555554,1.05
0,12,0.1111111111111111,0.6944444444444442,1.05
0,13,0.09259259259259259,0.5212962962962964,1.05
0,14,0.1111111111111111,0.6592592592592593,1.05
0,15,0.07407407407407407,0.4222222222222223,1.05
0,16,0.037037037037037035,0.2138888888888889,1.05
0,17,0.037037037037037035,0.21388888888888893,1.05
0,18,0.018518518518518517,0.11666666666666668,1.05
0,19,0.037037037037037035,0.21203703703703705,1.05
0,20,0.018518518518518517,0.11666666666666668,1.05
0,21,0.018518518518518517,0.13611111111111113,1.05
0,22,0.037037037037037035,0.25092592592592594,1.05
0,23,0.0,0.0,1.05
0,24,0.0,0.0,1.05
0,25,0.0,0.0,1.05
0,26,0.037037037037037035,0.2527777777777778,1.05
0,27,0.0,0.0,1.05
0,28,0.018518518518518517,0.09722222222222222,1.05
0,29,0.0,0.0,1.05
0,30,0.018518518518518517,0.11666666666666668,1.05
0,31,0.018518518518518517,0.13611111111111113,1.05
0,32,0.0,0.0,1.05
