community_id,round,cooperation_rate,mean_payoff,social_adaptation_rate
2,2,0.40963855421686746,2.7951807228915664,0.05
2,3,0.39759036144578314,2.6746987951807224,0.05
2,4,0.3855421686746988,2.5686746987951805,0.05
2,5,0.3614457831325301,2.404819277108434,0.05
2,6,0.3493975903614458,2.3469879518072285,0.05
2,7,0.3373493975903614,2.2650602409638556,0.05
2,8,0.3373493975903614,2.289156626506024,0.05
2,9,0.3253012048192771,2.2024096385542165,0.05
2,10,0.3132530120481928,2.1301204819277104,0.05
2,11,0.2891566265060241,1.9614457831325303,0.05
2,12,0.2891566265060241,1.9373493975903613,0.05
2,13,0.2891566265060241,1.9325301204819274,0.05
2,14,0.25301204819277107,1.7108433734939759,0.05
2,15,0.27710843373493976,1.8795180722891567,0.05
2,16,0.26506024096385544,1.7831325301204817,0.05
2,17,0.26506024096385544,1.7638554216867468,0.05
2,18,0.25301204819277107,1.6963855421686749,0.05
2,19,0.24096385542168675,1.5999999999999999,0.05
2,20,0.26506024096385544,1.7783132530120478,0.05
2,21,0.27710843373493976,1.855421686746988,0.05
2,22,0.26506024096385544,1.7734939759036144,0.05
2,23,0.25301204819277107,1.6867469879518073,0.05
2,24,0.24096385542168675,1.6,0.05
2,25,0.24096385542168675,1.6,0.05
2,26,0.24096385542168675,1.6,0.05
2,27,0.24096385542168675,1.6,0.05
2,28,0.24096385542168675,1.6,0.05
2,29,0.25301204819277107,1.667469879518072,0.05
2,30,0.2891566265060241,1.8987951807228916,0.05
2,31,0.27710843373493976,1.8265060240963855,0.05
2,32,0.3253012048192771,2.1445783132530116,0.05
2,33,0.3493975903614458,2.303614457831325,0.05
2,34,0.3493975903614458,2.3132530120481927,0.05
2,35,0.3132530120481928,2.0771084337349395,0.05
2,36,0.3132530120481928,2.0771084337349395,0.05
2,37,0.30120481927710846,1.9999999999999996,0.05
2,38,0.27710843373493976,1.8457831325301204,0.05
2,39,0.25301204819277107,1.7108433734939759,0.05
2,40,0.25301204819277107,1.7108433734939759,0.05
2,41,0.25301204819277107,1.7108433734939759,0.05
2,42,0.2891566265060241,1.9566265060240964,0.05
2,43,0.30120481927710846,2.053012048192771,0.05
2,44,0.2891566265060241,1.9518072289156627,0.05
2,45,0.3132530120481928,2.101204819277108,0.05
2,46,0.3253012048192771,2.183132530120482,0.05
2,47,0.3253012048192771,2.212048192771084,0.05
2,48,0.3132530120481928,2.139759036144578,0.05
2,49,0.30120481927710846,2.0433734939759036,0.05
2,50,0.2891566265060241,1.995180722891566,0.05
2,51,0.2891566265060241,1.995180722891566,0.05
2,52,0.30120481927710846,2.0771084337349395,0.05
2,53,0.2891566265060241,2.0144578313253008,0.05
2,54,0.30120481927710846,2.0578313253012044,0.05
2,55,0.2891566265060241,1.9855421686746983,0.05
2,56,0.26506024096385544,1.8216867469879514,0.05
2,57,0.24096385542168675,1.672289156626506,0.05
2,58,0.2289156626506024,1.5759036144578307,0.05
2,59,0.2289156626506024,1.5518072289156628,0.05
2,60,0.2289156626506024,1.5662650602409638,0.05
2,61,0.24096385542168675,1.6433734939759033,0.05
2,62,0.24096385542168675,1.6192771084337347,0.05
2,63,0.25301204819277107,1.7301204819277105,0.05
2,64,0.25301204819277107,1.7301204819277105,0.05
2,65,0.25301204819277107,1.7060240963855422,0.05
2,66,0.24096385542168675,1.6192771084337347,0.05
2,67,0.24096385542168675,1.5759036144578316,0.05
2,68,0.21686746987951808,1.4168674698795183,0.05
2,69,0.24096385542168675,1.6048192771084335,0.05
2,70,0.24096385542168675,1.6289156626506023,0.05
2,71,0.2289156626506024,1.5373493975903616,0.05
2,72,0.2289156626506024,1.5421686746987953,0.05
2,73,0.24096385542168675,1.6144578313253013,0.05
2,74,0.2289156626506024,1.5469879518072287,0.05
2,75,0.2289156626506024,1.5469879518072287,0.05
