round,mean_cooperation,std_cooperation,mean_payoff,std_payoff
48,0.30432709715887724,,2.922451401239713,
49,0.3040342083121323,,2.919623991198463,
50,0.30327689376836436,,2.913426149583383,
51,0.3030252722588629,,2.912754137675544,
52,0.3027796304497501,,2.9112997496396806,
53,0.3021907567742617,,2.9058357818910237,
54,0.3007835603660345,,2.895667335770409,
55,0.30023031798547595,,2.8918026501514946,
56,0.300383724110022,,2.8922567941009363,
57,0.3000344234072943,,2.889109993124429,
58,0.29904594455930633,,2.883388329995528,
59,0.2991992600648686,,2.8842986860814115,
60,0.2993305858838948,,2.8849178667121387,
61,0.29916717549199345,,2.886121119219087,
62,0.29923606943449244,,2.8876628562070463,
63,0.29881245972264,,2.8850901887977676,
64,0.29889202200155707,,2.8853453146315906,
65,0.2985056995749597,,2.880104440864343,
66,0.29875631700644106,,2.883870297184002,
67,0.2989249364894706,,2.8874221846255623,
68,0.2989165584153211,,2.8876402910156282,
69,0.29877449553580726,,2.8862246263391245,
70,0.2979960145933459,,2.877358906043045,
71,0.2983055206082676,,2.881242124542282,
72,0.29789249415858304,,2.876079805931481,
73,0.2981581129678252,,2.8790015718329522,
74,0.2988632881169035,,2.8867088633067968,
75,0.2993207376489446,,2.8875723291550184,
76,0.29897010265954677,,2.8858737934240133,
77,0.29913720605294003,,2.885610222251904,
78,0.29765461436032625,,2.8757511993742786,
79,0.29903228679431193,,2.888716456976519,
80,0.29890059451050927,,2.886010260041041,
81,0.2992458967130686,,2.8883723835549695,
82,0.2992565098019043,,2.8876429269852237,
83,0.299715130590658,,2.8901529437195497,
84,0.2998408260752552,,2.890874572656832,
85,0.299338660630693,,2.8859445357082887,
86,0.29990326859131117,,2.8900438744826076,
87,0.30033412300483264,,2.8941311259659175,
88,0.30030025010190753,,2.895415502124149,
89,0.30102570613542723,,2.9027840519989363,
90,0.3013957652878783,,2.905752266710172,
91,0.3014204035939765,,2.906180470134133,
92,0.30222043961959694,,2.916351653031244,
93,0.30182772160429683,,2.911577919518046,
94,0.3015586883518364,,2.91076249587464,
95,0.30159381433649146,,2.9107337690465562,
96,0.30116580217420474,,2.9062008188348694,
97,0.3012069802578249,,2.9072162645659687,
98,0.30103043236466837,,2.903528766215332,
99,0.30068590980067317,,2.900138470431545,
100,0.30026842920365443,,2.8976100831277987,
101,0.29971772321310575,,2.892203625179324,
102,0.29919356160625665,,2.8869782365424306,
103,0.29757706250315713,,2.8731160437933827,
104,0.2971128002305314,,2.869132770950673,
105,0.29715113811469324,,2.8662207030739197,
106,0.29641506216501323,,2.8632385868617467,
107,0.29650667553804955,,2.8646593831138842,
108,0.2965586702757927,,2.8653008480327733,
109,0.2971345468169354,,2.871253395680985,
110,0.2970609488185231,,2.868753423667993,
111,0.297845258729125,,2.8743723527600458,
112,0.2979321296037266,,2.874746312218126,
113,0.2975206287890504,,2.8724103704349417,
114,0.2966929241957024,,2.864295711344632,
115,0.29705554037423026,,2.8678752823889786,
116,0.2981649067684758,,2.8767623218440335,
117,0.2981080022149953,,2.876519543142909,
118,0.29858547788463274,,2.8798647552429424,
119,0.29937858840701725,,2.885961105995677,
120,0.2987783756574751,,2.8838994657983994,
121,0.29851070989823497,,2.8819258302889676,
122,0.298317579782571,,2.8792289349434896,
123,0.2983365438371025,,2.874113558003204,
124,0.2984445600339206,,2.876325581378956,
125,0.2989527472910206,,2.8815547394110004,
126,0.299454411065331,,2.8843950214427654,
127,0.2990666467072485,,2.881333995152597,
128,0.2994322959580545,,2.886657926920688,
129,0.2998692540588175,,2.889738590332267,
130,0.3008333712992654,,2.897436730274315,
131,0.29982323635152675,,2.890219505355326,
132,0.29985168874915724,,2.8932530578353592,
133,0.30009178777318546,,2.895684135295223,
134,0.2994270102040918,,2.8947116969957962,
135,0.29838655232296674,,2.884696547961237,
136,0.29796427423067295,,2.8805443151760093,
137,0.29794376459535976,,2.882344178576708,
138,0.29822978389215477,,2.884580978670099,
139,0.29865078232907627,,2.88660460892187,
140,0.2993794170742912,,2.891656207006457,
141,0.29913344287794225,,2.889438023307215,
142,0.29954147696729333,,2.8926667827418546,
143,0.2990226156015775,,2.888878507417037,
144,0.2988892409562083,,2.8862879701907582,
145,0.298374965193516,,2.881000740101313,
146,0.2986233904381763,,2.8804901916754106,
147,0.29839115016882906,,2.878529704675817,
148,0.2978060556886636,,2.876743320087957,
149,0.2973959528955218,,2.8715763844472133,
150,0.29724607536711534,,2.867893414421948,
151,0.29722226659066403,,2.866913534839586,
152,0.2976310851926937,,2.873545066498462,
153,0.29845499903120704,,2.8819731896150116,
154,0.2981175866824211,,2.8799105938071756,
155,0.2974165802921985,,2.871963540877652,
156,0.2963126661640554,,2.863443731961342,
157,0.29727251024540363,,2.874561178380329,
